6161033c3ec677a39070474e3f3c0e658d3502fe,0.983978363819189,2278.4
649edfab4066d19be9e588fad35a18a08367effa,0.9829467897121643,2278.4
bbff7ea6578d491b39c5210faabb39756c081676,0.9740633780198156,2265.6
1be1499f05c6e1c380c0e91cca20f5e58c76873f,0.9630761972518475,2201.6
77998ea53a57a5730b133f010faf2f9bcaecf69e,0.7418612581445236,1996.8
10a50ca1a0df294284314a32e1e7cefc660644c7,0.6988956314090032,1536.0
e8e4511f39e137a7baf9cf12de96ddedae99ac90,0.9730037661195641,2201.6
593ac8dfa9ddd034b4e19350c8567ca4cc599136,0.9760386012756762,2188.8
c80e04879d36538479fa2f019366292daa2c4701,0.9579219961466777,2150.4
da815bdd6c963e17e094d950a9b58f46a8f66d27,0.9302004579315777,2099.2
9f8f48f1387a15c179ff13e4e42833d8c8a87de8,0.8043004049039932,1766.4
442a40336053c51cd3be4cb1d5c0db1cd23ffb00,0.669162505830079,1433.6
68cdff29f08b2a573902dc93649008e1c5a37a34,0.9744978701826799,2201.6
d790ad1c8b1f7d034aaad57607839cb2ff0990e2,0.9687436706470847,2201.6
84772149a0fe35429302a4642b3f60d6ffcb0a19,0.9580353677053195,2150.4
cf17e802082bc67c01873b77ac7269babf5f4316,0.921129874896495,2048.0
7f12f9aab657bc83ffc6e957682cfc8ae558d403,0.7622232517657488,1689.6
0daf810b03c74172ef1e7b4606bcae3ee8b51c9a,0.558180192614448,1228.8
a4a99bd4a91a1ce6eaea3b7c50f447874b07a2bf,0.4872426709044289,1088.0
b02c69e30850175dd81316138380ef007febef87,0.4820695197714953,1075.2
46dac6451b37e0bdeaa348c14934a29f02518b85,0.415905592299408,1036.8
7cec9f84dffc49391d9cdd8270be15fdfb470b31,0.4269190949699214,921.6
ac498cb8d42ad37bd8f0df071c580d58dfbe9f66,0.32850582087762853,691.2
3ba0f4475bf6bccbc5156cfe1be324c468658d41,0.3019476930662959,614.4
3c94481038bcb2c101695e28b01b715b90619713,0.9806203188873425,2291.2
2e3fed364b2d049bfdcf994be0561d8532e7b358,0.9824830518563344,2252.8
3dcee53c34df99a3946a0b1a66a6978eec417816,0.9732151368320746,2240.0
2747d962411006ae8dc373ec0bb63f5723daf0c1,0.9622650837651399,2214.4
e16471e55fa7ce807d5ea79552b53c4ace2517c8,0.8725224400133532,1996.8
4bbfddeaedeb785b399db515b65b74776b11aac2,0.617685256021645,1536.0
884a5b2b502606b0ec8e0760ecb7cb898b5a72b4,0.47197005730540437,960.0
7fe5da0315391af8bdc831838ec8c8f8927e5e4b,0.46267214150398095,947.2
ed9040cde9921556401d2fe2f3c0faa5d0d69a41,0.441415740700401,915.2
877054204a62114903e28b6c15f708df1b3769d7,0.31286099019040475,867.2
5e9effc7de8659463b0e93e60cb693a31f0fd3c5,0.28384569940997084,441.6
cc81420929e42a84a26176a54cb7b6b0aed14849,0.26990833608965414,281.6
623d91c564a8c3d68e3b0fa629537f0a13c83219,0.6549424204711293,1497.6
4872551487cd0cf35749930ed09e58cf31ed657c,0.646091525422444,1484.8
624ffa6fb40ab0b70783215a9651dfbe61848ab4,0.6165637658997087,1382.4
c8612e50807686851624829fc751f0a674fc7c63,0.5591494745014189,1228.8
b13f3abef2a9c49d867cbb419e3f594065b3a463,0.42284927516818965,998.4
